ID_DOCTO;ID_CONTRIB;VLR_DOCTO;DT_INC
11112092;11126011260;103.22;2022-08-26
11112093;11117111171;887.48;2022-08-26
11112094;11118011180;500.96;2022-08-27
11112095;11128811288;826.05;2022-08-27
11112096;11116811168;598.85;2022-08-27
11112097;11125011250;527.78;2022-08-27
11112098;11124811248;929.18;2022-08-27
11112099;11114011140;784.00;2022-08-27
11112100;11120811208;210.20;2022-08-28
11112101;11114611146;292.47;2022-08-28
11112102;11127811278;309.08;2022-08-28
11112103;11116211162;913.02;2022-08-29
11112104;11119011190;545.06;2022-08-29
11112105;11129711297;647.52;2022-08-29
11112106;11114211142;207.47;2022-08-29
11112107;11125211252;718.52;2022-08-29
11112108;11121311213;935.87;2022-08-29
11112109;11120011200;588.12;2022-08-29
11112110;11122811228;196.16;2022-08-29
11112111;11129111291;495.71;2022-08-29
11112112;11122011220;725.19;2022-08-30
11112113;11119011190;380.79;2022-08-30
11112114;11125211252;436.37;2022-08-30
11112115;11112111121;848.88;2022-08-30
11112116;11112511125;128.06;2022-08-30
11112117;11128011280;282.30;2022-08-30
11112118;11116411164;706.51;2022-08-31
11112119;11128711287;632.56;2022-08-31
11112120;11128411284;895.12;2022-08-31
11112121;11117211172;65.18;2022-09-01
11112122;11123111231;496.13;2022-09-01
11112123;11128611286;916.73;2022-09-01
11112124;11113511135;155.26;2022-09-01
11112125;11129511295;232.25;2022-09-01
11112126;11128111281;840.44;2022-09-01
11112127;11117711177;282.76;2022-09-02
11112128;11129511295;336.24;2022-09-02
11112129;11115311153;742.56;2022-09-02
11112130;11117411174;331.98;2022-09-02
11112131;11112011120;986.98;2022-09-02
11112132;11126711267;422.66;2022-09-02
11112133;11121811218;510.02;2022-09-03
11112134;11111511115;566.82;2022-09-03
11112135;11117311173;901.78;2022-09-03
11112136;11114811148;487.68;2022-09-04
11112137;11122011220;757.34;2022-09-04
11112138;11125411254;845.84;2022-09-04
11112139;11126511265;255.88;2022-09-04
11112140;11123711237;562.95;2022-09-04
11112141;11117511175;928.51;2022-09-04
11112142;11125011250;973.80;2022-09-04
11112143;11117711177;510.39;2022-09-04
11112144;11122611226;298.34;2022-09-04
11112145;11128411284;140.24;2022-09-04
11112146;11126211262;502.87;2022-09-04
11112147;11128711287;377.09;2022-09-04
11112148;11111411114;982.76;2022-09-05
11112149;11114811148;937.40;2022-09-05
11112150;11129911299;636.25;2022-09-05
11112151;11115111151;133.50;2022-09-06
11112152;11112911129;41.10;2022-09-06
11112153;11123011230;328.92;2022-09-06
11112154;11115711157;770.95;2022-09-06
11112155;11124111241;468.85;2022-09-06
11112156;11129111291;86.88;2022-09-06
11112157;11122211222;809.38;2022-09-07
11112158;11129111291;781.21;2022-09-07
11112159;11126711267;677.02;2022-09-07
11112160;11118311183;899.18;2022-09-07
11112161;11110211102;515.03;2022-09-07
11112162;11126811268;172.67;2022-09-07
11112163;11129811298;229.59;2022-09-08
11112164;11115411154;270.84;2022-09-08
11112165;11124411244;72.35;2022-09-08
11112166;11124411244;12.02;2022-09-09
11112167;11117711177;19.02;2022-09-09
11112168;11117511175;655.47;2022-09-09
11112169;11119611196;76.74;2022-09-09
11112170;11126411264;99.95;2022-09-09
11112171;11115811158;377.36;2022-09-09
11112172;11124811248;286.17;2022-09-10
11112173;11124011240;565.98;2022-09-10
11112174;11124611246;585.09;2022-09-10
11112175;11128211282;72.64;2022-09-10
11112176;11123911239;61.16;2022-09-10
11112177;11127911279;576.48;2022-09-10
11112178;11128611286;101.76;2022-09-10
11112179;11110111101;447.08;2022-09-10
11112180;11119711197;927.98;2022-09-10
11112181;11118411184;461.48;2022-09-11
11112182;11124911249;673.68;2022-09-11
11112183;11113711137;469.36;2022-09-11
11112184;11112511125;614.92;2022-09-12
11112185;11119611196;758.43;2022-09-12
11112186;11122511225;749.73;2022-09-12
11112187;11117711177;397.48;2022-09-12
11112188;11115511155;962.46;2022-09-12
11112189;11126811268;386.62;2022-09-12
11112190;11124111241;245.86;2022-09-13
11112191;11123711237;118.85;2022-09-13
11112192;11129411294;663.56;2022-09-13
11112193;11120111201;47.34;2022-09-13
11112194;11121311213;172.67;2022-09-13
11112195;11111811118;434.49;2022-09-13
11112196;11111611116;530.82;2022-09-14
11112197;11118511185;836.53;2022-09-14
11112198;11126411264;530.21;2022-09-14
11112199;11113911139;968.91;2022-09-14
11112200;11125711257;305.43;2022-09-14
11112201;11120011200;739.69;2022-09-14
11112202;11129811298;931.81;2022-09-14
11112203;11110211102;285.20;2022-09-14
11112204;11115511155;139.57;2022-09-14
11112205;11112611126;679.22;2022-09-15
11112206;11114911149;384.06;2022-09-15
11112207;11127511275;610.49;2022-09-15
11112208;11121111211;894.07;2022-09-16
11112209;11120211202;625.39;2022-09-16
11112210;11112311123;672.54;2022-09-16
11112211;11127411274;182.89;2022-09-16
11112212;11121711217;578.80;2022-09-16
11112213;11115811158;424.04;2022-09-16
11112214;11115711157;316.13;2022-09-17
11112215;11116711167;739.57;2022-09-17
11112216;11123411234;24.08;2022-09-17
11112217;11122811228;930.64;2022-09-18
11112218;11119411194;773.96;2022-09-18
11112219;11122011220;579.18;2022-09-18
11112220;11120311203;246.41;2022-09-18
11112221;11123211232;536.27;2022-09-18
11112222;11114311143;701.80;2022-09-18
11112223;11120011200;917.70;2022-09-19
11112224;11119111191;40.30;2022-09-19
11112225;11110311103;425.77;2022-09-19
11112226;11113511135;384.65;2022-09-19
11112227;11124011240;187.32;2022-09-19
11112228;11129911299;112.57;2022-09-19
11112229;11113111131;454.02;2022-09-19
11112230;11123911239;915.30;2022-09-19
11112231;11127211272;138.08;2022-09-19
11112232;11119711197;841.87;2022-09-19
11112233;11122911229;509.05;2022-09-19
11112234;11128311283;385.40;2022-09-19
11112235;11111611116;964.88;2022-09-19
11112236;11115711157;825.33;2022-09-19
11112237;11116611166;294.05;2022-09-19
11112238;11118711187;28.40;2022-09-20
11112239;11121811218;692.23;2022-09-20
11112240;11129911299;329.56;2022-09-20
11112241;11129411294;235.59;2022-09-20
11112242;11128211282;225.83;2022-09-20
11112243;11110811108;513.66;2022-09-20
11112244;11123011230;760.66;2022-09-21
11112245;11114911149;984.49;2022-09-21
11112246;11111411114;48.73;2022-09-21
11112247;11110811108;73.61;2022-09-22
11112248;11123911239;614.65;2022-09-22
11112249;11129911299;436.07;2022-09-22
11112250;11112111121;796.01;2022-09-22
11112251;11113211132;898.16;2022-09-22
11112252;11112011120;811.62;2022-09-22
11112253;11118911189;502.98;2022-09-22
11112254;11115211152;48.77;2022-09-22
11112255;11117011170;219.38;2022-09-22
11112256;11121711217;335.36;2022-09-23
11112257;11120511205;138.63;2022-09-23
11112258;11119211192;140.59;2022-09-23
11112259;11126111261;744.28;2022-09-24
11112260;11111111111;449.06;2022-09-24
11112261;11124011240;174.73;2022-09-24
11112262;11123511235;34.06;2022-09-24
11112263;11112111121;735.31;2022-09-24
11112264;11119511195;284.28;2022-09-24
11112265;11114311143;931.61;2022-09-25
11112266;11127211272;785.29;2022-09-25
11112267;11119211192;741.39;2022-09-25
11112268;11125111251;52.34;2022-09-25
11112269;11125511255;714.97;2022-09-25
11112270;11126611266;149.01;2022-09-25
11112271;11117011170;264.37;2022-09-26
11112272;11129411294;970.27;2022-09-26
11112273;11121411214;729.81;2022-09-26
11112274;11118611186;62.80;2022-09-26
11112275;11129611296;906.85;2022-09-26
11112276;11120911209;238.45;2022-09-26
11112277;11111211112;594.81;2022-09-27
11112278;11118611186;336.74;2022-09-27
11112279;11120511205;474.13;2022-09-27
11112280;11126611266;421.23;2022-09-28
11112281;11125611256;255.65;2022-09-28
11112282;11117111171;919.85;2022-09-28
11112283;11111911119;541.23;2022-09-28
11112284;11119511195;261.47;2022-09-28
11112285;11121311213;78.00;2022-09-28
11112286;11114811148;388.04;2022-09-28
11112287;11115211152;605.07;2022-09-28
11112288;11110411104;763.61;2022-09-28
11112289;11118211182;597.00;2022-09-29
11112290;11114011140;526.51;2022-09-29
11112291;11110311103;179.86;2022-09-29
11112292;11112711127;856.99;2022-09-29
11112293;11129811298;468.03;2022-09-29
11112294;11116011160;336.26;2022-09-29
11112295;11123711237;340.48;2022-09-30
11112296;11127811278;530.31;2022-09-30
11112297;11115811158;291.05;2022-09-30
11112298;11129411294;260.70;2022-09-30
11112299;11125911259;464.14;2022-09-30
11112300;11114511145;188.77;2022-09-30
11112301;11113411134;273.24;2022-10-01
11112302;11129111291;21.06;2022-10-01
11112303;11115211152;191.19;2022-10-01
11112304;11119811198;339.64;2022-10-01
11112305;11123611236;194.28;2022-10-01
11112306;11116211162;668.19;2022-10-01
11112307;11128011280;991.41;2022-10-02
11112308;11112111121;730.43;2022-10-02
11112309;11127011270;765.29;2022-10-02
11112310;11128411284;728.50;2022-10-03
11112311;11129611296;677.57;2022-10-03
11112312;11114811148;736.14;2022-10-03
11112313;11124811248;616.42;2022-10-04
11112314;11115611156;191.34;2022-10-04
11112315;11127511275;362.24;2022-10-04
11112316;11128111281;82.20;2022-10-04
11112317;11127111271;212.75;2022-10-04
11112318;11126711267;878.60;2022-10-04
11112319;11129011290;74.33;2022-10-04
11112320;11128711287;551.24;2022-10-04
11112321;11118311183;864.84;2022-10-04
11112322;11110411104;462.25;2022-10-04
11112323;11115011150;70.95;2022-10-04
11112324;11127111271;454.41;2022-10-04
11112325;11126711267;710.40;2022-10-05
11112326;11113611136;136.37;2022-10-05
11112327;11117811178;263.26;2022-10-05
11112328;11112911129;984.76;2022-10-06
11112329;11117311173;325.57;2022-10-06
11112330;11110311103;771.37;2022-10-06
11112331;11114511145;481.06;2022-10-06
11112332;11125811258;232.70;2022-10-06
11112333;11113711137;553.03;2022-10-06
11112334;11110311103;801.50;2022-10-07
11112335;11128711287;248.29;2022-10-07
11112336;11124811248;16.26;2022-10-07
11112337;11123111231;10.05;2022-10-07
11112338;11126511265;884.98;2022-10-07
11112339;11115011150;633.59;2022-10-07
11112340;11117411174;411.66;2022-10-08
11112341;11129911299;977.40;2022-10-08
11112342;11126011260;577.26;2022-10-08
11112343;11112411124;856.45;2022-10-08
11112344;11122211222;696.09;2022-10-08
11112345;11123211232;22.32;2022-10-08
11112346;11120111201;829.22;2022-10-09
11112347;11129111291;631.22;2022-10-09
11112348;11126611266;308.26;2022-10-09
11112349;11123411234;186.99;2022-10-09
11112350;11110011100;752.20;2022-10-09
11112351;11123111231;38.47;2022-10-09
11112352;11123911239;426.67;2022-10-10
11112353;11126811268;932.14;2022-10-10
11112354;11125411254;567.16;2022-10-10
11112355;11129711297;765.73;2022-10-10
11112356;11129411294;899.63;2022-10-10
11112357;11110611106;793.55;2022-10-10
11112358;11124411244;123.98;2022-10-11
11112359;11110711107;186.04;2022-10-11
11112360;11128011280;57.17;2022-10-11
11112361;11125911259;533.13;2022-10-12
11112362;11115811158;517.24;2022-10-12
11112363;11126411264;438.43;2022-10-12
11112364;11127911279;320.44;2022-10-12
11112365;11128111281;916.27;2022-10-12
11112366;11112311123;495.13;2022-10-12
11112367;11119511195;274.74;2022-10-13
11112368;11119711197;282.25;2022-10-13
11112369;11113011130;337.75;2022-10-13
11112370;11129211292;46.17;2022-10-13
11112371;11120711207;863.90;2022-10-13
11112372;11113811138;327.65;2022-10-13
11112373;11116811168;972.22;2022-10-14
11112374;11112711127;662.75;2022-10-14
11112375;11113711137;214.04;2022-10-14
11112376;11128111281;541.80;2022-10-14
11112377;11122811228;906.78;2022-10-14
11112378;11112611126;559.87;2022-10-14
11112379;11111911119;65.48;2022-10-14
11112380;11129311293;497.44;2022-10-14
11112381;11122011220;486.09;2022-10-14
11112382;11126811268;708.97;2022-10-15
11112383;11129911299;371.95;2022-10-15
11112384;11115311153;843.76;2022-10-15
11112385;11112311123;550.95;2022-10-16
11112386;11114311143;181.73;2022-10-16
11112387;11111811118;442.62;2022-10-16
11112388;11112611126;577.70;2022-10-16
11112389;11129111291;577.04;2022-10-16
11112390;11116811168;525.30;2022-10-16
11112391;11119711197;752.65;2022-10-16
11112392;11120611206;142.68;2022-10-16
11112393;11125411254;45.36;2022-10-16
11112394;11115511155;229.15;2022-10-17
11112395;11114611146;181.02;2022-10-17
11112396;11124411244;447.53;2022-10-17
11112397;11127511275;620.14;2022-10-18
11112398;11126011260;333.44;2022-10-18
11112399;11121411214;149.45;2022-10-18
11112400;11121311213;636.86;2022-10-19
11112401;11114711147;769.89;2022-10-19
11112402;11115811158;663.04;2022-10-19
11112403;11111511115;617.92;2022-10-19
11112404;11118411184;600.50;2022-10-19
11112405;11124911249;399.70;2022-10-19
11112406;11129611296;14.22;2022-10-19
11112407;11115611156;729.74;2022-10-19
11112408;11121311213;204.75;2022-10-19
11112409;11118111181;936.34;2022-10-20
11112410;11123411234;552.32;2022-10-20
11112411;11118511185;304.65;2022-10-20
11112412;11115011150;450.48;2022-10-20
11112413;11110911109;506.51;2022-10-20
11112414;11129811298;773.92;2022-10-20
11112415;11123911239;177.52;2022-10-21
11112416;11114311143;779.66;2022-10-21
11112417;11125811258;832.21;2022-10-21
11112418;11125711257;879.47;2022-10-21
11112419;11114111141;969.00;2022-10-21
11112420;11122211222;446.32;2022-10-21
11112421;11127811278;376.21;2022-10-21
11112422;11129011290;304.77;2022-10-21
11112423;11114711147;724.36;2022-10-21
11112424;11121311213;673.14;2022-10-22
11112425;11117711177;361.21;2022-10-22
11112426;11115711157;545.01;2022-10-22
11112427;11122011220;187.71;2022-10-22
11112428;11116911169;945.19;2022-10-22
11112429;11119411194;920.05;2022-10-22
11112430;11124411244;607.75;2022-10-22
11112431;11117511175;717.75;2022-10-22
11112432;11121911219;710.74;2022-10-22
11112433;11110811108;806.44;2022-10-23
11112434;11121311213;100.94;2022-10-23
11112435;11112611126;777.60;2022-10-23
11112436;11111511115;319.04;2022-10-24
11112437;11110011100;909.07;2022-10-24
11112438;11111411114;245.95;2022-10-24
11112439;11126311263;762.28;2022-10-24
11112440;11121811218;972.31;2022-10-24
11112441;11126511265;242.69;2022-10-24
11112442;11113311133;493.20;2022-10-24
11112443;11115011150;351.01;2022-10-24
11112444;11115611156;574.36;2022-10-24
11112445;11112711127;945.90;2022-10-25
11112446;11117011170;49.60;2022-10-25
11112447;11110211102;512.11;2022-10-25
11112448;11128111281;578.02;2022-10-25
11112449;11114511145;631.12;2022-10-25
11112450;11116011160;650.95;2022-10-25
11112451;11119211192;269.67;2022-10-26
11112452;11122711227;265.96;2022-10-26
11112453;11119911199;887.78;2022-10-26
11112454;11119511195;731.05;2022-10-27
11112455;11114211142;661.78;2022-10-27
11112456;11118511185;807.60;2022-10-27
11112457;11127511275;232.22;2022-10-28
11112458;11111311113;576.98;2022-10-28
11112459;11126611266;998.89;2022-10-28
11112460;11122611226;957.74;2022-10-28
11112461;11126711267;916.82;2022-10-28
11112462;11115011150;176.08;2022-10-28
11112463;11111811118;649.96;2022-10-28
11112464;11129011290;450.11;2022-10-28
11112465;11126711267;929.50;2022-10-28
11112466;11121911219;438.32;2022-10-29
11112467;11120911209;88.55;2022-10-29
11112468;11124611246;481.01;2022-10-29
11112469;11116711167;897.18;2022-10-29
11112470;11111011110;917.91;2022-10-29
11112471;11126211262;115.84;2022-10-29
11112472;11118111181;77.41;2022-10-30
11112473;11120511205;892.22;2022-10-30
11112474;11122911229;508.33;2022-10-30
11112475;11129911299;964.32;2022-10-30
11112476;11127711277;668.40;2022-10-30
11112477;11126211262;397.13;2022-10-30
11112478;11121911219;420.43;2022-10-31
11112479;11110411104;826.40;2022-10-31
11112480;11113811138;910.17;2022-10-31
11112481;11112311123;233.06;2022-10-31
11112482;11117511175;59.19;2022-10-31
11112483;11112211122;759.75;2022-10-31
11112484;11116711167;662.60;2022-11-01
11112485;11116011160;25.68;2022-11-01
11112486;11117311173;909.45;2022-11-01
11112487;11115711157;88.97;2022-11-01
11112488;11125011250;807.93;2022-11-01
11112489;11127211272;334.56;2022-11-01
11112490;11114511145;848.50;2022-11-02
11112491;11110011100;546.32;2022-11-02
11112492;11123111231;126.13;2022-11-02
11112493;11126611266;339.80;2022-11-03
11112494;11118811188;495.89;2022-11-03
11112495;11116211162;823.17;2022-11-03
11112496;11113511135;606.70;2022-11-03
11112497;11119511195;257.91;2022-11-03
11112498;11114311143;708.91;2022-11-03
11112499;11119211192;767.11;2022-11-03
11112500;11113311133;208.67;2022-11-03
11112501;11112211122;501.64;2022-11-03
11112502;11127011270;352.61;2022-11-04
11112503;11123211232;733.03;2022-11-04
11112504;11111611116;164.53;2022-11-04
11112505;11122711227;432.33;2022-11-05
11112506;11114811148;57.84;2022-11-05
11112507;11120911209;647.69;2022-11-05
11112508;11119111191;14.17;2022-11-05
11112509;11127711277;336.48;2022-11-05
11112510;11118411184;585.68;2022-11-05
11112511;11129311293;830.76;2022-11-06
11112512;11127111271;810.01;2022-11-06
11112513;11122311223;264.78;2022-11-06
11112514;11112211122;477.94;2022-11-06
11112515;11114511145;659.91;2022-11-06
11112516;11112411124;261.21;2022-11-06
11112517;11118511185;499.94;2022-11-07
11112518;11117811178;661.10;2022-11-07
11112519;11128511285;685.31;2022-11-07
11112520;11123611236;561.33;2022-11-07
11112521;11129111291;371.52;2022-11-07
11112522;11122111221;26.21;2022-11-07
11112523;11124611246;115.84;2022-11-08
11112524;11113711137;383.08;2022-11-08
11112525;11113511135;445.18;2022-11-08
11112526;11124611246;173.52;2022-11-08
11112527;11117811178;587.77;2022-11-08
11112528;11116111161;609.55;2022-11-08
11112529;11120411204;230.25;2022-11-09
11112530;11120011200;593.73;2022-11-09
11112531;11115011150;249.46;2022-11-09
11112532;11117811178;417.81;2022-11-09
11112533;11111011110;921.31;2022-11-09
11112534;11114711147;715.75;2022-11-09
11112535;11122011220;595.25;2022-11-09
11112536;11120211202;243.17;2022-11-09
11112537;11126011260;771.82;2022-11-09
11112538;11123211232;382.21;2022-11-10
11112539;11123311233;184.72;2022-11-10
11112540;11114511145;264.28;2022-11-10
11112541;11123111231;989.18;2022-11-11
11112542;11120711207;288.16;2022-11-11
11112543;11116611166;551.85;2022-11-11
11112544;11111011110;389.91;2022-11-12
11112545;11110611106;737.23;2022-11-12
11112546;11113711137;152.44;2022-11-12
11112547;11115211152;486.24;2022-11-12
11112548;11123211232;818.81;2022-11-12
11112549;11124111241;484.03;2022-11-12
11112550;11125811258;452.58;2022-11-13
11112551;11114111141;103.94;2022-11-13
11112552;11128011280;872.99;2022-11-13
11112553;11113911139;591.83;2022-11-13
11112554;11123011230;224.23;2022-11-13
11112555;11126411264;979.55;2022-11-13
11112556;11118111181;534.53;2022-11-13
11112557;11112111121;299.54;2022-11-13
11112558;11120611206;441.42;2022-11-13
11112559;11112311123;131.14;2022-11-14
11112560;11121511215;663.73;2022-11-14
11112561;11116511165;834.80;2022-11-14
11112562;11121911219;363.83;2022-11-15
11112563;11124411244;269.81;2022-11-15
11112564;11113811138;925.22;2022-11-15
11112565;11121111211;917.22;2022-11-15
11112566;11128911289;823.16;2022-11-15
11112567;11126911269;396.62;2022-11-15
11112568;11114111141;258.40;2022-11-15
11112569;11124211242;471.63;2022-11-15
11112570;11127111271;435.65;2022-11-15
11112571;11122011220;936.46;2022-11-16
11112572;11112011120;385.47;2022-11-16
11112573;11112111121;293.09;2022-11-16
11112574;11117211172;233.39;2022-11-17
11112575;11115311153;154.75;2022-11-17
11112576;11110611106;144.54;2022-11-17
11112577;11117211172;509.73;2022-11-17
11112578;11124511245;261.02;2022-11-17
11112579;11126711267;639.46;2022-11-17
11112580;11120211202;698.12;2022-11-18
11112581;11117611176;908.72;2022-11-18
11112582;11125411254;300.06;2022-11-18
11112583;11120311203;481.66;2022-11-18
11112584;11118011180;274.70;2022-11-18
11112585;11112311123;341.45;2022-11-18
11112586;11116711167;141.79;2022-11-18
11112587;11120211202;873.70;2022-11-18
11112588;11124211242;187.12;2022-11-18
11112589;11124411244;223.60;2022-11-19
11112590;11117311173;223.69;2022-11-19
11112591;11112211122;419.51;2022-11-19
11112592;11121411214;190.20;2022-11-20
11112593;11120811208;523.74;2022-11-20
11112594;11116411164;612.77;2022-11-20
11112595;11127611276;398.20;2022-11-21
11112596;11113511135;674.06;2022-11-21
11112597;11121311213;910.02;2022-11-21
11112598;11110911109;531.76;2022-11-21
11112599;11115411154;775.72;2022-11-21
11112600;11119611196;438.10;2022-11-21
11112601;11117811178;61.09;2022-11-21
11112602;11112211122;755.73;2022-11-21
11112603;11116111161;858.26;2022-11-21
11112604;11112611126;649.42;2022-11-22
11112605;11129811298;90.52;2022-11-22
11112606;11126911269;325.14;2022-11-22
11112607;11114111141;332.44;2022-11-22
11112608;11121811218;961.62;2022-11-22
11112609;11123511235;346.55;2022-11-22
11112610;11121111211;76.45;2022-11-22
11112611;11127111271;449.39;2022-11-22
11112612;11112011120;725.10;2022-11-22
11112613;11126811268;68.40;2022-11-23
11112614;11115311153;162.81;2022-11-23
11112615;11129011290;175.16;2022-11-23
11112616;11113511135;381.18;2022-11-23
11112617;11122411224;953.01;2022-11-23
11112618;11127811278;633.22;2022-11-23
11112619;11127611276;882.52;2022-11-23
11112620;11128111281;847.95;2022-11-23
11112621;11129911299;653.81;2022-11-23
11112622;11120711207;123.68;2022-11-24
11112623;11121911219;665.01;2022-11-24
11112624;11114611146;158.49;2022-11-24
11112625;11129211292;918.97;2022-11-24
11112626;11129511295;850.45;2022-11-24
11112627;11123111231;350.00;2022-11-24
11112628;11125611256;767.36;2022-11-25
11112629;11112611126;974.15;2022-11-25
11112630;11127211272;476.03;2022-11-25
11112631;11111811118;750.02;2022-11-25
11112632;11111411114;302.59;2022-11-25
11112633;11110711107;743.25;2022-11-25
11112634;11115611156;414.86;2022-11-26
11112635;11125311253;786.14;2022-11-26
11112636;11116611166;887.77;2022-11-26
11112637;11127811278;359.53;2022-11-27
11112638;11116011160;102.95;2022-11-27
11112639;11114711147;531.89;2022-11-27
11112640;11126511265;105.41;2022-11-27
11112641;11110711107;840.00;2022-11-27
11112642;11110011100;993.25;2022-11-27
11112643;11115611156;462.03;2022-11-28
11112644;11119911199;33.50;2022-11-28
11112645;11117611176;628.26;2022-11-28
11112646;11110311103;341.13;2022-11-28
11112647;11120311203;152.30;2022-11-28
11112648;11123711237;587.26;2022-11-28
11112649;11118811188;121.87;2022-11-29
11112650;11118511185;873.10;2022-11-29
11112651;11120011200;162.19;2022-11-29
11112652;11129611296;657.55;2022-11-29
11112653;11115511155;970.71;2022-11-29
11112654;11129211292;93.36;2022-11-29
11112655;11117911179;774.97;2022-11-30
11112656;11126711267;11.94;2022-11-30
11112657;11122211222;757.40;2022-11-30
11112658;11119011190;593.00;2022-11-30
11112659;11129711297;226.98;2022-11-30
11112660;11120411204;580.09;2022-11-30
11112661;11124711247;175.98;2022-12-01
11112662;11126211262;392.24;2022-12-01
11112663;11112111121;924.68;2022-12-01
11112664;11123911239;184.97;2022-12-01
11112665;11119911199;152.09;2022-12-01
11112666;11115311153;312.80;2022-12-01
11112667;11126211262;576.40;2022-12-02
11112668;11122811228;706.38;2022-12-02
11112669;11115111151;839.35;2022-12-02
11112670;11116511165;564.43;2022-12-03
11112671;11126011260;60.92;2022-12-03
11112672;11128411284;155.19;2022-12-03
11112673;11112211122;308.32;2022-12-03
11112674;11120811208;124.38;2022-12-03
11112675;11124311243;714.04;2022-12-03
11112676;11126611266;850.60;2022-12-03
11112677;11124811248;375.84;2022-12-03
11112678;11116811168;730.10;2022-12-03
11112679;11121611216;553.34;2022-12-03
11112680;11117711177;156.61;2022-12-03
11112681;11120911209;428.45;2022-12-03
11112682;11127211272;482.51;2022-12-04
11112683;11119911199;505.48;2022-12-04
11112684;11117211172;867.22;2022-12-04
11112685;11123111231;91.26;2022-12-05
11112686;11125111251;312.70;2022-12-05
11112687;11110011100;412.30;2022-12-05
11112688;11120011200;789.74;2022-12-06
11112689;11112211122;44.04;2022-12-06
11112690;11121711217;884.50;2022-12-06
11112691;11125611256;336.34;2022-12-06
11112692;11119811198;125.15;2022-12-06
11112693;11119411194;174.19;2022-12-06
11112694;11126811268;803.89;2022-12-07
11112695;11111611116;902.96;2022-12-07
11112696;11126711267;871.32;2022-12-07
11112697;11111811118;330.78;2022-12-07
11112698;11117811178;935.90;2022-12-07
11112699;11125311253;322.21;2022-12-07
11112700;11126711267;683.57;2022-12-08
11112701;11118411184;782.43;2022-12-08
11112702;11122411224;245.50;2022-12-08
11112703;11118811188;479.06;2022-12-08
11112704;11120511205;233.09;2022-12-08
11112705;11110011100;913.72;2022-12-08
11112706;11129511295;76.15;2022-12-09
11112707;11123111231;601.64;2022-12-09
11112708;11112411124;832.99;2022-12-09
11112709;11111311113;581.77;2022-12-09
11112710;11121411214;197.57;2022-12-09
11112711;11111611116;892.35;2022-12-09
11112712;11115811158;938.20;2022-12-09
11112713;11119011190;199.92;2022-12-09
11112714;11117411174;687.31;2022-12-09
11112715;11122111221;960.82;2022-12-10
11112716;11127711277;685.87;2022-12-10
11112717;11117211172;476.83;2022-12-10
11112718;11128411284;87.72;2022-12-11
11112719;11116111161;820.86;2022-12-11
11112720;11113211132;966.14;2022-12-11
11112721;11111111111;720.59;2022-12-11
11112722;11117111171;15.06;2022-12-11
11112723;11116111161;490.17;2022-12-11
11112724;11110911109;442.05;2022-12-11
11112725;11128411284;321.31;2022-12-12
11112726;11126011260;505.97;2022-12-12
11112727;11113711137;482.23;2022-12-12
11112728;11125111251;324.95;2022-12-12
11112729;11126011260;651.79;2022-12-12
11112730;11117211172;37.97;2022-12-12
11112731;11114911149;363.58;2022-12-12
11112732;11121611216;198.55;2022-12-13
11112733;11114511145;701.71;2022-12-13
11112734;11114811148;874.38;2022-12-13
11112735;11117111171;312.18;2022-12-13
11112736;11111511115;458.55;2022-12-13
11112737;11126811268;130.12;2022-12-13
11112738;11113811138;590.51;2022-12-13
11112739;11116611166;779.60;2022-12-14
11112740;11123511235;175.91;2022-12-14
11112741;11125511255;30.49;2022-12-14
11112742;11125011250;912.82;2022-12-14
11112743;11110211102;907.92;2022-12-15
11112744;11120611206;869.76;2022-12-15
11112745;11124111241;97.77;2022-12-15
11112746;11125811258;323.18;2022-12-15
11112747;11115911159;586.82;2022-12-15
11112748;11112511125;571.60;2022-12-15
11112749;11115411154;600.19;2022-12-15
11112750;11122811228;393.20;2022-12-15
11112751;11111911119;409.25;2022-12-15
11112752;11123011230;751.30;2022-12-15
11112753;11120611206;460.35;2022-12-16
11112754;11122511225;18.63;2022-12-16
11112755;11110311103;496.22;2022-12-16
11112756;11112211122;601.03;2022-12-16
11112757;11116311163;658.01;2022-12-17
11112758;11116511165;283.21;2022-12-17
11112759;11120011200;759.74;2022-12-17
11112760;11125811258;540.87;2022-12-17
11112761;11118811188;338.75;2022-12-17
11112762;11126511265;41.08;2022-12-17
11112763;11115911159;450.35;2022-12-17
11112764;11111811118;474.65;2022-12-18
11112765;11128611286;525.32;2022-12-18
11112766;11127111271;427.96;2022-12-18
11112767;11127511275;906.57;2022-12-18
11112768;11128311283;54.89;2022-12-18
11112769;11126911269;594.33;2022-12-18
11112770;11119111191;567.32;2022-12-18
11112771;11128411284;384.61;2022-12-18
11112772;11129411294;887.38;2022-12-18
11112773;11113811138;485.47;2022-12-18
11112774;11123511235;436.37;2022-12-19
11112775;11112111121;475.82;2022-12-19
11112776;11123011230;842.04;2022-12-19
11112777;11127811278;724.68;2022-12-19
11112778;11110311103;459.07;2022-12-19
11112779;11118011180;927.97;2022-12-19
11112780;11117811178;75.57;2022-12-19
11112781;11126711267;628.48;2022-12-20
11112782;11113711137;434.83;2022-12-20
11112783;11111811118;972.75;2022-12-20
11112784;11111711117;295.55;2022-12-20
11112785;11121311213;19.03;2022-12-21
11112786;11124211242;467.22;2022-12-21
11112787;11125211252;744.95;2022-12-21
11112788;11110311103;587.81;2022-12-21
11112789;11115011150;103.82;2022-12-21
